,sales_small.ProductID,sales_small.WeekKey,sales_small.Channel,sales_small.Country,sales_small.CSP,sales_small.SalesVolume,sales_small.TotalStockVolume,sales_small.StoreStockVolume,sales_small.DepotStockVolume,sales_small.FutureCommitmentVolume,sales_small.IntakeVolume,sales_small.StoresWithStockCount,sales_small.StoresWithSalesCount,price_change_tw,price_change_before,products.Season,products.Group,products.SubGroup,products.Class,products.SubClass,sales_small.SalesVolume_nw,price_change_nw,season_nw
36432,66c71f56,201604,Stores,B,15.383,7,5,5,0,0,0,0.3342,0.0428,0.0,0.0,L,606565a1,33de6bfe,57dedfae,d4a73e2b,7.0,0.0,Spring
36460,6a63337,201604,Online,B,11.332,1,0,0,0,0,0,0.0039,0.0,0.0,0.0,L,606565a1,33de6bfe,83b19c60,df747ddd,1.0,0.0,Spring
36517,74655cef,201604,Online,B,16.283,2,4,0,4,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,2.0,0.0,Spring
36518,74655cef,201604,Stores,A,18.084,0,1,1,0,0,0,0.0233,0.0,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,0.0,0.0,Spring
36519,74655cef,201604,Stores,B,16.283,15,23,23,0,0,0,0.4858,0.035,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,17.0,0.0,Spring
36541,79090b86,201604,Online,B,14.482999999999999,3,12,0,12,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,7b771b3e,3.0,0.0,Spring
36542,7970f5bf,201604,Online,B,12.232000000000001,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,eb5237dd,f8434320,e79e40a9,1.0,0.0,Spring
36543,7970f5bf,201604,Stores,B,12.232000000000001,2,16,4,13,0,-1,0.0583,0.0039,0.0,0.0,L,606565a1,eb5237dd,f8434320,e79e40a9,2.0,0.0,Spring
36550,7bc7afc3,201604,Stores,A,10.27,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,7b771b3e,0.0,0.0,Spring
36551,7bc7afc3,201604,Stores,B,10.207,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,7b771b3e,0.0,0.0,Spring
36569,7e8791e5,201604,Stores,B,12.232000000000001,15,11,11,0,0,0,0.2371,0.0777,0.0,0.0,L,606565a1,33de6bfe,83b19c60,35361cb0,15.0,0.0,Spring
36591,82572fc9,201604,Online,B,14.482999999999999,2,5,0,5,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,7b771b3e,2.0,0.0,Spring
36592,82572fc9,201604,Stores,B,14.933,9,13,13,0,0,0,0.8395,0.0583,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,7b771b3e,8.0,0.0,Spring
36602,845e779,201604,Online,B,13.583,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,f1c03ddb,2.0,0.0,Spring
36603,845e779,201604,Stores,A,14.482999999999999,3,3,3,0,0,0,0.0583,0.0155,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,f1c03ddb,2.0,0.0,Spring
36604,845e779,201604,Stores,B,13.583,26,78,44,34,0,0,0.8045,0.2254,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,f1c03ddb,29.0,0.0,Spring
36609,858932,201604,Stores,A,10.545,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,4fa3987f,255a6b2d,0.0,0.0,Spring
36610,858932,201604,Stores,B,10.432,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,4fa3987f,255a6b2d,0.0,0.0,Spring
36632,88921936,201604,Stores,B,10.432,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,0.0,0.0,Spring
36638,89765ed3,201604,Stores,B,11.782,4,6,6,0,0,0,0.2332,0.0194,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,5.0,0.0,Spring
36653,8c06cc29,201604,Stores,B,13.583,13,12,11,1,0,0,0.3925,0.0389,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,f3160a73,10.0,0.0,Spring
36656,8ce1acd1,201604,Online,B,10.882,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,4fa3987f,255a6b2d,3.0,0.0,Spring
36657,8ce1acd1,201604,Stores,A,11.107000000000001,3,1,1,0,0,0,0.0777,0.0389,0.0,0.0,L,606565a1,33de6bfe,4fa3987f,255a6b2d,2.0,0.0,Spring
36658,8ce1acd1,201604,Stores,B,10.882,43,16,16,0,0,0,0.68015,0.6957,0.0,0.0,L,606565a1,33de6bfe,4fa3987f,255a6b2d,34.0,0.0,Spring
36662,8e691ab8,201604,Online,B,13.583,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,eb5237dd,f8434320,50d24518,2.0,0.0,Spring
36663,8e691ab8,201604,Stores,B,13.583,4,10,8,2,0,0,0.2254,0.0155,0.0,0.0,L,606565a1,eb5237dd,f8434320,50d24518,4.0,0.0,Spring
36680,93247c29,201604,Stores,A,10.275,1,0,0,0,0,0,0.0,0.0078,0.0,0.0,L,606565a1,33de6bfe,4fa3987f,255a6b2d,1.0,0.0,Spring
36681,93247c29,201604,Stores,B,10.207,1,0,0,0,0,0,0.0,0.0117,0.0,0.0,L,606565a1,33de6bfe,4fa3987f,255a6b2d,1.0,0.0,Spring
36682,9374015c,201604,Stores,B,12.232000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,eb5237dd,1daead49,4c5c47f,0.0,0.0,Spring
36705,96ce1650,201604,Online,B,14.482999999999999,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,eb5237dd,f8434320,e79e40a9,2.0,0.0,Spring
36706,96ce1650,201604,Stores,A,15.833,2,3,3,0,0,0,0.1866,0.0078,0.0,0.0,L,606565a1,eb5237dd,f8434320,e79e40a9,3.0,0.0,Spring
36707,96ce1650,201604,Stores,B,14.482999999999999,12,13,12,0,0,1,0.53635,0.0777,0.0,0.0,L,606565a1,eb5237dd,f8434320,e79e40a9,11.0,0.0,Spring
36713,9810e1f,201604,Online,B,12.232000000000001,4,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,9e9af557,4.0,0.0,Spring
36714,9810e1f,201604,Stores,A,12.908,19,12,12,0,0,0,0.3187,0.0972,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,9e9af557,17.0,0.0,Spring
36715,9810e1f,201604,Stores,B,12.232000000000001,141,147,93,55,0,-1,0.548975,0.7579,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,9e9af557,134.0,0.0,Spring
36724,99ba2c0c,201604,Stores,A,12.908,3,1,1,0,0,0,0.0505,0.0117,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,3.0,0.0,Spring
36725,99ba2c0c,201604,Stores,B,12.232000000000001,79,100,42,58,0,0,0.66655,0.513,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,84.0,0.0,Spring
36731,9c68fd70,201604,Stores,B,10.207,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,0.0,0.0,Spring
36732,9c71cba8,201604,Online,B,14.033,3,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,f3160a73,,,
36733,9c71cba8,201604,Stores,A,15.158,8,5,5,0,0,0,0.1866,0.0311,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,f3160a73,,,
36734,9c71cba8,201604,Stores,B,14.033,73,81,48,33,0,0,0.7326,0.3459,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,f3160a73,,,
36746,9e9b52c4,201604,Online,B,12.232000000000001,1,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,1.0,0.0,Spring
36747,9e9b52c4,201604,Stores,A,12.795,0,1,1,0,0,0,0.0389,0.0,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,2.0,0.0,Spring
36748,9e9b52c4,201604,Stores,B,12.232000000000001,33,12,12,0,0,0,0.7851,0.1555,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,24.0,0.0,Spring
36767,a1e750e6,201604,Online,B,12.683,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,83b19c60,df747ddd,2.0,0.0,Spring
36768,a1e750e6,201604,Stores,A,13.357999999999999,2,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,606565a1,33de6bfe,83b19c60,df747ddd,0.0,0.0,Spring
36769,a1e750e6,201604,Stores,B,12.683,12,33,12,10,11,0,0.2371,0.0505,0.0,0.0,L,606565a1,33de6bfe,83b19c60,df747ddd,13.0,0.0,Spring
36770,a202c636,201604,Stores,B,11.332,10,20,9,0,12,-1,0.4508,0.07,0.0,0.0,L,606565a1,33de6bfe,83b19c60,35361cb0,10.0,0.0,Spring
36787,a50bd9aa,201604,Stores,A,12.908,2,1,1,0,0,0,0.0311,0.0039,0.0,0.0,L,606565a1,33de6bfe,7f5d2de2,6aa9c8d0,2.0,0.0,Spring
36788,a50bd9aa,201604,Stores,B,12.232000000000001,40,229,59,170,0,0,0.6879,0.3109,0.0,0.0,L,606565a1,33de6bfe,7f5d2de2,6aa9c8d0,47.0,0.0,Spring
36792,a5d87654,201604,Online,B,12.683,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,83b19c60,df747ddd,3.0,0.0,Spring
36793,a6b1ad10,201604,Stores,B,11.782,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,57dedfae,d4a73e2b,0.0,0.0,Spring
36797,a7708227,201604,Stores,A,10.261,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,0.0,0.0,Spring
36798,a7708227,201604,Stores,B,10.207,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,1.0,0.0,Spring
36801,a7aa82b4,201604,Online,B,15.383,1,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,57dedfae,d4a73e2b,2.0,0.0,Spring
36802,a7aa82b4,201604,Stores,A,16.958,3,2,2,0,0,0,0.0505,0.0155,0.0,0.0,L,606565a1,33de6bfe,57dedfae,d4a73e2b,2.0,0.0,Spring
36803,a7aa82b4,201604,Stores,B,15.383,60,56,56,0,0,0,0.62575,0.3964,0.0,0.0,L,606565a1,33de6bfe,57dedfae,d4a73e2b,63.0,0.0,Spring
36804,a7dc90ae,201604,Stores,A,15.158,13,27,27,0,0,0,0.3031,0.0311,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,10.0,0.0,Spring
36805,a7dc90ae,201604,Stores,B,14.033,76,152,143,9,0,0,0.9522,0.1982,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,80.0,0.0,Spring
36832,ab252aa4,201604,Online,B,12.232000000000001,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,2.0,0.0,Spring
36833,ab252aa4,201604,Stores,B,12.232000000000001,7,20,9,11,0,0,0.2176,0.0272,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,8.0,0.0,Spring
36843,ac74a409,201604,Stores,A,11.809000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,57dedfae,d4a73e2b,0.0,0.0,Spring
36844,ac74a409,201604,Stores,B,11.332,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,57dedfae,d4a73e2b,1.0,0.0,Spring
36845,acb1119c,201604,Online,B,12.232000000000001,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,4fa3987f,255a6b2d,1.0,0.0,Spring
36860,af9d745d,201604,Stores,A,11.107000000000001,4,2,2,0,0,0,0.10099999999999999,0.0583,0.0,0.0,L,606565a1,33de6bfe,4fa3987f,255a6b2d,4.0,0.0,Spring
36861,af9d745d,201604,Stores,B,10.882,60,21,21,0,0,0,0.754,0.9211,0.0,0.0,L,606565a1,33de6bfe,4fa3987f,255a6b2d,32.0,0.0,Spring
36875,b2631d43,201604,Stores,A,10.27,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,16fbe41a,0.0,0.0,Spring
36876,b2631d43,201604,Stores,B,10.207,2,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,16fbe41a,0.0,0.0,Spring
36878,b2f88060,201604,Stores,A,11.13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,7b771b3e,0.0,0.0,Spring
36890,b47b5094,201604,Stores,A,11.715,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,eb5237dd,1daead49,e5db0621,0.0,0.0,Spring
36891,b47b5094,201604,Stores,B,11.332,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,eb5237dd,1daead49,e5db0621,0.0,0.0,Spring
36893,b4b494ad,201604,Stores,A,10.27,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,eb5237dd,fcb53a7d,255a6b2d,0.0,0.0,Spring
36894,b4b494ad,201604,Stores,B,10.207,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,eb5237dd,fcb53a7d,255a6b2d,0.0,0.0,Spring
36945,bfdbbeef,201604,Stores,A,15.158,2,1,1,0,0,0,0.0233,0.0039,0.0,0.0,L,606565a1,33de6bfe,57dedfae,4c5c47f,2.0,0.0,Spring
36946,bfdbbeef,201604,Stores,B,14.033,16,15,15,0,0,0,0.51885,0.1127,0.0,0.0,L,606565a1,33de6bfe,57dedfae,4c5c47f,18.0,0.0,Spring
36957,c1a43ffc,201604,Stores,B,12.007,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,eb5237dd,1daead49,bdafc933,0.0,0.0,Spring
36961,c21df3c7,201604,Online,B,11.557,3,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,83b19c60,35361cb0,3.0,0.0,Spring
36962,c21df3c7,201604,Stores,A,12.007,2,2,2,0,0,0,0.0233,0.0039,0.0,0.0,L,606565a1,33de6bfe,83b19c60,35361cb0,2.0,0.0,Spring
36963,c21df3c7,201604,Stores,B,11.557,29,39,36,3,0,0,0.5791,0.1438,0.0,0.0,L,606565a1,33de6bfe,83b19c60,35361cb0,25.0,0.0,Spring
36970,c3e3facc,201604,Stores,B,12.683,0,3,0,3,0,0,0.0,0.0,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,9e9af557,0.0,0.0,Spring
36985,c784c469,201604,Stores,A,10.261,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,83b19c60,35361cb0,0.0,0.0,Spring
36986,c784c469,201604,Stores,B,10.207,1,1,1,0,0,0,0.1088,0.0039,0.0,0.0,L,606565a1,33de6bfe,83b19c60,35361cb0,2.0,0.0,Spring
36988,c809e435,201604,Stores,B,16.283,4,8,2,6,0,0,0.0933,0.0389,0.0,0.0,L,606565a1,eb5237dd,1daead49,bdafc933,5.0,0.0,Spring
37000,c9c2c0a3,201604,Online,B,13.583,2,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,2.0,0.0,Spring
37001,c9c2c0a3,201604,Stores,A,14.482999999999999,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,2.0,0.0,Spring
37002,c9c2c0a3,201604,Stores,B,13.583,55,49,27,23,0,-1,0.5402,0.2215,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,63.0,0.0,Spring
37017,cd9350ad,201604,Online,B,14.033,5,4,0,4,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,4.0,0.0,Spring
37018,cd9350ad,201604,Stores,A,15.158,2,1,1,0,0,0,0.0272,0.0039,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,0.0,0.0,Spring
37019,cd9350ad,201604,Stores,B,14.033,20,28,28,0,0,0,0.6374,0.0505,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,18.0,0.0,Spring
37027,cdf0c36a,201604,Online,B,14.033,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,3.0,0.0,Spring
37038,d0e65351,201604,Online,B,16.283,1,0,0,0,0,0,0.0039,0.0,0.0,0.0,L,606565a1,33de6bfe,57dedfae,4c5c47f,1.0,0.0,Spring
37039,d0e65351,201604,Stores,B,16.283,2,3,3,0,0,0,0.1671,0.0117,0.0,0.0,L,606565a1,33de6bfe,57dedfae,4c5c47f,3.0,0.0,Spring
37067,d64bccc0,201604,Stores,A,12.457,8,15,15,0,0,0,0.3342,0.0389,0.0,0.0,L,606565a1,33de6bfe,83b19c60,df747ddd,9.0,0.0,Spring
37068,d64bccc0,201604,Stores,B,12.007,134,952,116,212,624,0,0.6024,0.5713,0.0,0.0,L,606565a1,33de6bfe,83b19c60,df747ddd,144.0,0.0,Spring
37084,d986b081,201604,Stores,A,16.958,3,1,1,0,0,0,0.0233,0.0039,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,2.0,0.0,Spring
37085,d986b081,201604,Stores,B,15.383,36,65,34,31,0,0,0.583,0.0894,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,40.0,0.0,Spring
37088,da3dc13e,201604,Online,B,11.782,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,9d3d7fe0,7432d9ca,b8ec0b9c,2.0,0.0,Spring
37089,da3dc13e,201604,Stores,B,11.782,7,24,14,10,0,0,0.342,0.0389,0.0,0.0,L,606565a1,9d3d7fe0,7432d9ca,b8ec0b9c,7.0,0.0,Spring
37094,dac833dd,201604,Online,B,11.782,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,,,
37095,dac833dd,201604,Stores,A,12.304,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,0.0,0.0,Spring
37130,e39ab040,201604,Online,B,12.683,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,1.0,0.0,Spring
37141,e699dd6f,201604,Online,B,15.383,4,7,0,7,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,4.0,0.0,Spring
37201,f3160fcf,201604,Stores,B,11.782,4,23,14,9,0,0,0.1943,0.0155,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,8.0,0.0,Spring
37202,f3c6eaa7,201604,Online,B,12.007,3,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,83b19c60,df747ddd,4.0,0.0,Spring
37203,f3c6eaa7,201604,Stores,A,12.457,16,12,12,0,0,0,0.2604,0.0661,0.0,0.0,L,606565a1,33de6bfe,83b19c60,df747ddd,16.0,0.0,Spring
37204,f3c6eaa7,201604,Stores,B,12.007,185,358,119,79,80,80,0.50135,0.7229,0.0,0.0,L,606565a1,33de6bfe,83b19c60,df747ddd,221.0,0.0,Spring
37205,f4419f61,201604,Stores,A,18.084,6,6,6,0,0,0,0.2565,0.035,0.0,0.0,L,606565a1,eb5237dd,1daead49,4c5c47f,7.0,0.0,Spring
37206,f4419f61,201604,Stores,B,16.283,57,44,44,0,0,0,0.9969,0.3809,0.0,0.0,L,606565a1,eb5237dd,1daead49,4c5c47f,54.0,0.0,Spring
37221,f5c65eec,201604,Stores,A,12.457,8,8,8,0,0,0,0.2254,0.035,0.0,0.0,L,606565a1,33de6bfe,83b19c60,df747ddd,9.0,0.0,Spring
37222,f5c65eec,201604,Stores,B,12.007,70,509,48,1,461,-1,0.7598,0.2759,0.0,0.0,L,606565a1,33de6bfe,83b19c60,df747ddd,64.0,0.0,Spring
37224,f67f5e3d,201604,Online,B,12.232000000000001,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,9d3d7fe0,7432d9ca,9d958d1e,1.0,0.0,Spring
37225,f67f5e3d,201604,Stores,A,12.908,2,1,1,0,0,0,0.035,0.0078,0.0,0.0,L,606565a1,9d3d7fe0,7432d9ca,9d958d1e,2.0,0.0,Spring
37226,f67f5e3d,201604,Stores,B,12.232000000000001,16,29,25,4,0,0,0.8317,0.1671,0.0,0.0,L,606565a1,9d3d7fe0,7432d9ca,9d958d1e,20.0,0.0,Spring
37254,fa60d3d1,201604,Stores,A,10.27,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,9d3d7fe0,7432d9ca,9d958d1e,0.0,0.0,Spring
37255,fa60d3d1,201604,Stores,B,10.207,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,9d3d7fe0,7432d9ca,9d958d1e,0.0,0.0,Spring
37257,fb75b4ae,201604,Online,B,17.183,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,eb5237dd,1daead49,4c5c47f,2.0,0.0,Spring
37269,fe4c8bae,201604,Stores,A,11.242,0,1,1,0,0,0,0.0544,0.0,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,0.0,0.0,Spring
37270,fe4c8bae,201604,Stores,B,10.882,3,0,0,0,0,0,0.0,0.0155,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,3.0,0.0,Spring
37283,10f163a1,201605,Stores,B,11.782,1,197,24,25,131,17,0.00468,0.0039,0.0,0.0,L,606565a1,eb5237dd,fcb53a7d,c5d2a5f3,18.0,0.0,Spring
37314,142ca0b5,201605,Stores,B,11.107000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,83b19c60,df747ddd,0.0,0.0,Spring
37316,1486ab7a,201605,Stores,A,10.567,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,9e9af557,0.0,0.0,Spring
37317,1486ab7a,201605,Stores,B,10.432,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,9e9af557,0.0,0.0,Spring
37328,17d303a5,201605,Stores,A,10.261,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,83b19c60,ef31f284,0.0,0.0,Spring
37334,18312720,201605,Online,B,16.283,2,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,2.0,0.0,Spring
37335,18312720,201605,Stores,A,18.084,0,2,2,0,0,0,0.0583,0.0,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,2.0,0.0,Spring
37336,18312720,201605,Stores,B,16.283,36,41,41,0,0,0,0.58105,0.1788,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,35.0,0.0,Spring
37338,19fd722e,201605,Stores,A,10.275,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,0.0,0.0,Spring
37339,19fd722e,201605,Stores,B,10.207,2,0,0,0,0,0,0.0,0.0078,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,1.0,0.0,Spring
37388,23719382,201605,Online,B,12.232000000000001,2,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,4fa3987f,255a6b2d,2.0,0.0,Spring
37389,23719382,201605,Stores,A,12.908,9,12,12,0,0,0,0.307,0.1477,0.0,0.0,L,606565a1,33de6bfe,4fa3987f,255a6b2d,7.0,0.0,Spring
37390,23719382,201605,Stores,B,12.232000000000001,132,279,87,192,0,0,0.584925,0.90555,0.0,0.0,L,606565a1,33de6bfe,4fa3987f,255a6b2d,115.0,0.0,Spring
37399,24d9dd30,201605,Stores,A,16.958,5,3,3,0,0,0,0.0855,0.0117,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,f3160a73,4.0,0.0,Spring
37400,24d9dd30,201605,Stores,B,15.383,71,158,56,76,26,0,0.6335,0.2682,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,f3160a73,70.0,0.0,Spring
37404,25ff65f3,201605,Online,B,13.133,3,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,9e9af557,3.0,0.0,Spring
37405,25ff65f3,201605,Stores,A,14.033,2,1,1,0,0,0,0.0194,0.0039,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,9e9af557,2.0,0.0,Spring
37406,25ff65f3,201605,Stores,B,13.133,24,32,20,12,0,0,0.5985,0.1244,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,9e9af557,15.0,0.0,Spring
37409,27039813,201605,Stores,A,12.908,3,8,8,0,0,0,0.2449,0.0233,0.0,0.0,L,606565a1,9d3d7fe0,7432d9ca,b37e83f9,3.0,0.0,Spring
37410,27039813,201605,Stores,B,12.232000000000001,30,176,101,76,0,-1,0.521775,0.2332,0.0,0.0,L,606565a1,9d3d7fe0,7432d9ca,b37e83f9,36.0,0.0,Spring
37414,28cb7e86,201605,Online,B,12.232000000000001,2,4,0,4,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,16fbe41a,1.0,0.0,Spring
37415,28cb7e86,201605,Stores,A,12.908,5,4,4,0,0,0,0.0661,0.0078,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,16fbe41a,4.0,0.0,Spring
37416,28cb7e86,201605,Stores,B,12.232000000000001,53,95,74,22,0,-1,0.63935,0.1399,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,16fbe41a,50.0,0.0,Spring
37428,2a22a265,201605,Stores,B,10.207,1,1,1,0,0,0,0.1283,0.0039,0.0,0.0,L,606565a1,33de6bfe,4fa3987f,255a6b2d,1.0,0.0,Spring
37441,2d16059c,201605,Stores,B,10.882,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,0.0,0.0,Spring
37451,3185738c,201605,Stores,A,12.012,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,0.0,0.0,Spring
37464,3504ea86,201605,Stores,A,11.152000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,7b771b3e,0.0,0.0,Spring
37465,3504ea86,201605,Stores,B,10.882,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,7b771b3e,0.0,0.0,Spring
37468,3599d9cd,201605,Stores,A,15.833,6,10,10,0,0,0,0.3187,0.035,0.0,0.0,L,606565a1,33de6bfe,57dedfae,4c5c47f,6.0,0.0,Spring
37469,3599d9cd,201605,Stores,B,14.482999999999999,87,281,71,156,0,54,0.547025,0.5325,0.0,0.0,L,606565a1,33de6bfe,57dedfae,4c5c47f,94.0,0.0,Spring
37496,3ae20ac,201605,Stores,A,10.265999999999998,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,f3160a73,0.0,0.0,Spring
