,Date,actural_return,historic_mean,predicted_return,f_err,r_err,RMSE_diff,se_lm,se_mean,,,,
243,656,-1.26,-0.223224883,0.111794118,-1.036775117,-1.371794118,-0.104528288,1.074902644,1.881819101,,,,
244,657,0.11,-0.063330697,0.108411765,0.173330697,0.001588235,-0.104395809,0.030043531,2.52E-06,,,,
245,658,-0.01,0.144011701,0.108352941,-0.154011701,-0.118352941,-0.10420282,0.023719604,0.014007419,,,,
246,659,-0.61,-0.139705307,0.104911765,-0.470294693,-0.714911765,-0.102981086,0.221177098,0.511098831,,,,
247,662,-0.77,-0.138464118,0.103970588,-0.631535882,-0.873970588,-0.10145773,0.39883757,0.763824589,,,,
248,663,-0.75,-0.07303239,0.109117647,-0.67696761,-0.859117647,-0.100188485,0.458285145,0.738083131,,,,
249,664,0.66,-0.161471143,0.110529412,0.821471143,0.549470588,-0.100862837,0.674814838,0.301917927,,,,
250,665,0.71,0.099878265,0.113117647,0.610121735,0.596882353,-0.100555422,0.372248532,0.356268543,,,,
251,666,-1.61,0.686451145,0.118147059,-2.296451145,-1.728147059,-0.105154872,5.273687863,2.986492257,,,,
252,669,-0.1,-0.185585764,0.115558824,0.085585764,-0.215558824,-0.104824222,0.007324923,0.046465606,,,,
253,670,0.78,-0.026267942,0.114970588,0.806267942,0.665029412,-0.104973595,0.650067995,0.442264119,,,,
254,671,0.36,0.350497292,0.115058824,0.009502708,0.244941176,-0.104586123,9.03E-05,0.05999618,,,,
255,672,-0.21,0.531802973,0.117058824,-0.741802973,-0.327058824,-0.105484648,0.550271651,0.106967474,,,,
256,673,-0.03,-0.412037568,0.121147059,0.382037568,-0.151147059,-0.105586777,0.145952703,0.022845433,,,,
257,676,0.51,0.205105486,0.124794118,0.304894514,0.385205882,-0.105176439,0.092960665,0.148383572,,,,
258,677,-0.88,0.572607579,0.124058824,-1.452607579,-1.004058824,-0.107373644,2.110068778,1.008134121,,,,
259,678,-1.32,-0.025940638,0.116235294,-1.294059362,-1.436235294,-0.105328116,1.674589632,2.06277182,,,,
260,679,-0.47,-0.278719574,0.110117647,-0.191280426,-0.580117647,-0.104231173,0.036588201,0.336536484,,,,
261,680,-0.17,0.47263698,0.107647059,-0.64263698,-0.277647059,-0.104847342,0.412982288,0.077087889,,,,
262,683,0.66,-0.208019503,0.106058824,0.868019503,0.553941176,-0.105645123,0.753457858,0.306850827,,,,
263,684,0.35,0.312253027,0.106352941,0.037746973,0.243647059,-0.105275046,0.001424834,0.059363889,,,,
264,685,-1.05,-0.134653322,0.102588235,-0.915346678,-1.152588235,-0.103323195,0.837859541,1.32845964,,,,
265,686,-0.82,0.10085257,0.095147059,-0.92085257,-0.915147059,-0.102827725,0.847969456,0.837494139,,,,
266,687,-1.25,-0.339154734,0.0935,-0.910845266,-1.3435,-0.099537709,0.829639098,1.80499225,,,,
267,690,-0.69,-0.370474078,0.093235294,-0.319525922,-0.783235294,-0.097865427,0.102096815,0.613457526,,,,
268,691,0.55,-0.221854869,0.090970588,0.771854869,0.459029412,-0.09855196,0.59575994,0.210708001,,,,
269,692,1.34,0.199372091,0.090852941,1.140627909,1.249147059,-0.097171418,1.301032026,1.560368375,,,,
270,694,1.92,0.80614672,0.093735294,1.11385328,1.826264706,-0.090760966,1.240669129,3.335242776,,,,
271,697,1.09,0.81456427,0.101882353,0.27543573,0.988117647,-0.088099234,0.075864841,0.976376484,,,,
272,698,3.03,0.383994702,0.104823529,2.646005298,2.925176471,-0.081685393,7.001344039,8.556657384,,,,
273,699,0.29,0.304045761,0.111882353,-0.014045761,0.178117647,-0.081452458,0.000197283,0.031725896,,,,
274,700,0.88,0.497470197,0.113323529,0.382529803,0.766676471,-0.080103035,0.14632905,0.587792811,,,,
275,701,-0.11,0.669216836,0.117676471,-0.779216836,-0.227676471,-0.081247144,0.607178877,0.051836575,,,,
276,704,1.09,-0.21697542,0.121852941,1.30697542,0.968147059,-0.082642002,1.708184747,0.937308728,,,,
277,705,0.72,0.05338114,0.1245,0.66661886,0.5955,-0.082603291,0.444380705,0.35462025,,,,
278,706,0.03,-0.092062988,0.127852941,0.122062988,-0.097852941,-0.082464293,0.014899373,0.009575198,,,,
279,707,0.56,0.322537699,0.129029412,0.237462301,0.430970588,-0.08196611,0.056388344,0.185735648,,,,
280,708,0.15,1.023770505,0.130941176,-0.873770505,0.019058824,-0.083579878,0.763474895,0.000363239,,,,
281,711,0.51,-0.238415048,0.135352941,0.748415048,0.374647059,-0.084356525,0.560125084,0.140360419,,,,
282,712,0.36,-0.202558373,0.139205882,0.562558373,0.220794118,-0.084806518,0.316471923,0.048750042,,,,
283,713,0.26,0.763099789,0.140941176,-0.503099789,0.119058824,-0.085198556,0.253109398,0.014175003,,,,
284,714,0.52,0.50700832,0.145352941,0.01299168,0.374647059,-0.084689224,0.000168784,0.140360419,,,,
285,715,1.32,0.609468305,0.146970588,0.710531695,1.173029412,-0.082179787,0.504855289,1.375998001,,,,
286,718,0.29,0.553823876,0.151088235,-0.263823876,0.138911765,-0.0821449,0.069603038,0.019296478,,,,
287,719,-0.48,0.725702797,0.150470588,-1.205702797,-0.630470588,-0.084279812,1.453719234,0.397493163,,,,
288,720,-0.68,0.090201147,0.1485,-0.770201147,-0.8285,-0.083735426,0.593209807,0.68641225,,,,
289,721,-0.09,0.855603647,0.144588235,-0.945603647,-0.234588235,-0.085455152,0.894166258,0.05503164,,,,
290,725,0.77,0.182785345,0.138588235,0.587214655,0.631411765,-0.085077109,0.344821051,0.398680817,,,,
291,726,0.21,-0.091907779,0.130441176,0.301907779,0.079558824,-0.08511796,0.091148307,0.006329606,,,,
292,727,-0.3,-0.072952602,0.130117647,-0.227047398,-0.430117647,-0.084624574,0.051550521,0.18500119,,,,
293,728,0.16,0.020107152,0.125764706,0.139892848,0.034235294,-0.084520541,0.019570009,0.001172055,,,,
294,729,-0.14,0.501328151,0.127529412,-0.641328151,-0.267529412,-0.085109088,0.411301797,0.071571986,,,,
295,732,0.36,-0.04268423,0.124735294,0.40268423,0.235264706,-0.085185315,0.162154589,0.055349482,,,,
296,733,1.05,0.635058243,0.125441176,0.414941757,0.924558824,-0.083304959,0.172176662,0.854809018,,,,
297,734,0.08,0.686542404,0.129735294,-0.606542404,-0.049735294,-0.083967086,0.367893687,0.002473599,,,,
298,735,0.15,0.555753997,0.1305,-0.405753997,0.0195,-0.084186117,0.164636306,0.00038025,,,,
299,736,-0.19,-0.068592808,0.124323529,-0.121407192,-0.314323529,-0.083834593,0.014739706,0.098799281,,,,
300,739,0.42,0.116163316,0.121411765,0.303836684,0.298588235,-0.083677668,0.092316731,0.089154934,,,,
301,740,0.03,0.252712874,0.122029412,-0.222712874,-0.092029412,-0.083625955,0.049601024,0.008469413,,,,
302,741,-0.79,-0.256980879,0.120764706,-0.533019121,-0.910764706,-0.082080582,0.284109383,0.829492349,,,,
303,742,0.4,0.096577884,0.120705882,0.303422116,0.279294118,-0.081955083,0.09206498,0.078005204,,,,
304,743,-0.17,0.485112955,0.116558824,-0.655112955,-0.286558824,-0.082550201,0.429172984,0.082115959,,,,
305,746,0.65,-0.101720939,0.116676471,0.751720939,0.533323529,-0.082945654,0.56508437,0.284433987,,,,
306,747,-0.4,-0.02668049,0.120294118,-0.37331951,-0.520294118,-0.082455957,0.139367456,0.270705969,,,,
307,748,0.43,0.102193201,0.116323529,0.327806799,0.313676471,-0.082315267,0.107457298,0.098392928,,,,
308,749,-0.15,-0.069835946,0.116,-0.080164054,-0.266,-0.082025053,0.006426276,0.070756,,,,
309,750,-0.59,0.717565016,0.113294118,-1.307565016,-0.703294118,-0.084358098,1.709726272,0.494622616,,,,
310,753,-0.07,-0.030861681,0.112617647,-0.039138319,-0.182617647,-0.084145352,0.001531808,0.033349205,,,,
311,754,0.73,0.202535859,0.113088235,0.527464141,0.616911765,-0.083691894,0.27821842,0.380580125,,,,
312,755,0.68,0.300317485,0.113264706,0.379682515,0.566735294,-0.083098242,0.144158812,0.321188894,,,,
313,756,0.91,0.304398656,0.110764706,0.605601344,0.799235294,-0.082224539,0.366752988,0.638777055,,,,
314,757,0.09,0.141410541,0.112029412,-0.051410541,-0.022029412,-0.082097931,0.002643044,0.000485295,,,,
315,760,0.32,0.175952885,0.111911765,0.144047115,0.208088235,-0.081908888,0.020749571,0.043300714,,,,
316,761,1.12,0.354816245,0.109705882,0.765183755,1.010294118,-0.080605589,0.585506179,1.020694204,,,,
317,762,0.5,0.554122974,0.113470588,-0.054122974,0.386529412,-0.080133899,0.002929296,0.149404986,,,,
318,763,0.87,0.092805785,0.114647059,0.777194215,0.755352941,-0.079935802,0.604030847,0.570558066,,,,
319,764,-0.5,0.4459118,0.114323529,-0.9459118,-0.614323529,-0.080794347,0.894749134,0.377393399,,,,
320,767,0.17,7.66E-06,0.109794118,0.169992335,0.060205882,-0.080719608,0.028897394,0.003624748,,,,
321,768,1.26,0.163758063,0.109529412,1.096241937,1.150470588,-0.080013889,1.201746384,1.323582574,,,,
322,769,0.5,0.134076726,0.112911765,0.365923274,0.387088235,-0.079819939,0.133899842,0.149837302,,,,
323,770,-0.16,0.123289146,0.1165,-0.283289146,-0.2765,-0.079685429,0.08025274,0.07645225,,,,
324,771,-0.73,-0.049950588,0.119441176,-0.680049412,-0.849441176,-0.078854983,0.462467203,0.721550312,,,,
325,774,0.56,-0.387790883,0.119794118,0.947790883,0.440205882,-0.080129717,0.898307558,0.193781219,,,,
326,775,0.63,0.429780587,0.120852941,0.200219413,0.509147059,-0.079496196,0.040087813,0.259230728,,,,
327,776,0.43,-0.087915785,0.123235294,0.517915785,0.306764706,-0.079706772,0.26823676,0.094104585,,,,
328,777,-0.48,0.090995791,0.122647059,-0.570995791,-0.602647059,-0.079421977,0.326036193,0.363183478,,,,
329,778,0.31,-0.200596575,0.122882353,0.510596575,0.187117647,-0.079750704,0.260708862,0.035013014,,,,
330,782,-0.13,0.152137029,0.126529412,-0.282137029,-0.256529412,-0.079641838,0.079601303,0.065807339,,,,
331,783,0.22,0.031616448,0.126441176,0.188383552,0.093558824,-0.079573385,0.035488362,0.008753253,,,,
332,784,0.18,-0.14153755,0.126794118,0.32153755,0.053205882,-0.079655724,0.103386396,0.002830866,,,,
333,785,0.55,0.615834756,0.129617647,-0.065834756,0.420382353,-0.079146244,0.004334215,0.176721323,,,,
334,788,0.68,-0.098190991,0.130205882,0.778190991,0.549794118,-0.079564992,0.605581219,0.302273572,,,,
335,789,0.67,0.314868966,0.132911765,0.355131034,0.537088235,-0.079051665,0.126118052,0.288463772,,,,
336,790,0.44,0.177971932,0.135676471,0.262028068,0.304323529,-0.078863977,0.068658709,0.092612811,,,,
337,791,0.29,0.015133173,0.135235294,0.274866827,0.154764706,-0.078844316,0.075551772,0.023952114,,,,
338,792,0.78,-0.270123976,0.135970588,1.050123976,0.644029412,-0.079999389,1.102760365,0.414773883,,,,
339,795,0.06,0.15941027,0.137411765,-0.09941027,-0.077411765,-0.079887601,0.009882402,0.005992581,,,,
340,796,0.72,0.516575476,0.137647059,0.203424524,0.582352941,-0.079098774,0.041381537,0.339134948,,,,
341,797,0.21,0.572742166,0.137470588,-0.362742166,0.072529412,-0.079231578,0.131581879,0.005260516,,,,
342,798,-0.45,0.456573722,0.136911765,-0.906573722,-0.586911765,-0.079976472,0.821875913,0.34446542,,,,
343,799,-0.64,-0.16429821,0.134823529,-0.47570179,-0.774823529,-0.078981259,0.226292193,0.600351502,,,,
344,802,0.73,0.157394455,0.132558824,0.572605545,0.597441176,-0.078725697,0.32787711,0.356935959,,,,
345,803,-0.09,-0.081578552,0.134411765,-0.008421448,-0.224411765,-0.078501159,7.09E-05,0.05036064,,,,
346,804,-0.11,0.16066965,0.132882353,-0.27066965,-0.242882353,-0.07840185,0.07326206,0.058991837,,,,
347,805,0.04,0.134536297,0.132647059,-0.094536297,-0.092647059,-0.078287495,0.008937111,0.008583478,,,,
348,806,-0.32,-0.227943574,0.134941176,-0.092056426,-0.454941176,-0.077739603,0.008474386,0.206971474,,,,
349,809,-1.38,0.141516043,0.137647059,-1.521516043,-1.517647059,-0.077126166,2.315011068,2.303252595,,,,
350,810,0.12,-0.054400704,0.133588235,0.174400704,-0.013588235,-0.077074347,0.030415606,0.00018464,,,,
351,811,1.01,0.200796019,0.133205882,0.809203981,0.876794118,-0.076572301,0.654811082,0.768767925,,,,
352,812,0.04,1.026383101,0.139470588,-0.986383101,-0.099470588,-0.078313353,0.972951621,0.009894398,,,,
353,813,-0.22,0.159254066,0.140235294,-0.379254066,-0.360235294,-0.078199853,0.143833647,0.129769467,,,,
354,816,-0.44,0.043998518,0.138147059,-0.483998518,-0.578147059,-0.077822356,0.234254566,0.334254022,,,,
355,817,-0.37,0.226105333,0.136647059,-0.596105333,-0.506647059,-0.077843277,0.355341568,0.256691242,,,,
356,818,0.29,0.071988216,0.135205882,0.218011784,0.154794118,-0.077773406,0.047529138,0.023961219,,,,
357,819,0.24,0.392893329,0.135617647,-0.152893329,0.104382353,-0.07768571,0.02337637,0.010895676,,,,
358,823,0.26,-0.079208215,0.134529412,0.339208215,0.125470588,-0.077762339,0.115062213,0.015742869,,,,
359,824,0.95,0.466260844,0.129352941,0.483739156,0.820647059,-0.076670378,0.234003571,0.673461595,,,,
360,825,1.09,0.252769478,0.130323529,0.837230522,0.959676471,-0.075945588,0.700954946,0.920978928,,,,
361,826,0.47,0.057188294,0.129764706,0.412811706,0.340235294,-0.075918277,0.170413505,0.115760055,,,,
362,827,0.12,0.20413476,0.127794118,-0.08413476,-0.007794118,-0.075826555,0.007078658,6.07E-05,,,,
363,830,0.75,0.285847466,0.126529412,0.464152534,0.623470588,-0.075312032,0.215437574,0.388715574,,,,
364,831,0.11,0.315230821,0.128588235,-0.205230821,-0.018588235,-0.075286878,0.04211969,0.000345522,,,,
365,832,-0.76,0.413670938,0.128382353,-1.173670938,-0.888382353,-0.076114513,1.377503471,0.789223205,,,,
366,833,0.3,-0.208807619,0.125882353,0.508807619,0.174117647,-0.076430249,0.258885193,0.030316955,,,,
367,834,-0.23,0.243242203,0.125911765,-0.473242203,-0.355911765,-0.076479671,0.223958182,0.126673184,,,,
368,837,0.36,-0.238419361,0.123441176,0.598419361,0.236558824,-0.076924827,0.358105732,0.055960077,,,,
369,838,-0.24,0.022849488,0.126441176,-0.262849488,-0.366441176,-0.07667043,0.069089853,0.134279136,,,,
370,839,-0.22,-0.406852091,0.127382353,0.186852091,-0.347382353,-0.076381818,0.034913704,0.120674499,,,,
371,840,-0.25,0.011188834,0.126882353,-0.261188834,-0.376882353,-0.076111683,0.068219607,0.142040308,,,,
372,841,-0.96,-0.131910679,0.123705882,-0.828089321,-1.083705882,-0.074857806,0.685731923,1.174418439,,,,
373,844,-0.95,0.261238314,0.121,-1.211238314,-1.071,-0.075104209,1.467098254,1.147041,,,,
374,845,-1.16,-0.17429357,0.117029412,-0.98570643,-1.277029412,-0.073460977,0.971617167,1.630804119,,,,
375,846,-0.11,-0.257291227,0.113529412,0.147291227,-0.223529412,-0.073301226,0.021694706,0.049965398,,,,
376,847,0.32,0.060493308,0.111764706,0.259506692,0.208235294,-0.073238565,0.067343723,0.043361938,,,,
377,848,-0.9,0.272737638,0.109794118,-1.172737638,-1.009794118,-0.073580403,1.375313567,1.01968416,,,,
378,851,-0.34,-0.168851856,0.107088235,-0.171148144,-0.447088235,-0.073133811,0.029291687,0.19988789,,,,
379,852,-0.66,-0.261604936,0.1025,-0.398395064,-0.7625,-0.072157154,0.158718627,0.58140625,,,,
380,853,-0.12,-0.521267159,0.098735294,0.401267159,-0.218735294,-0.072256878,0.161015333,0.047845129,,,,
381,854,0.29,0.184334849,0.096764706,0.105665151,0.193235294,-0.072107436,0.011165124,0.037339879,,,,
382,855,-0.93,0.363201479,0.099970588,-1.293201479,-1.029970588,-0.072900826,1.672370065,1.060839413,,,,
383,858,-1.58,-0.021637408,0.094235294,-1.558362592,-1.674235294,-0.07158969,2.428493969,2.80306382,,,,
384,859,0.9,-0.576096328,0.088411765,1.476096328,0.811588235,-0.074061916,2.17886037,0.658675464,,,,
385,860,0.3,0.489875112,0.090705882,-0.189875112,0.209294118,-0.073943349,0.036052558,0.043804028,,,,
386,861,1.04,0.031539355,0.091970588,1.008460645,0.948029412,-0.073879088,1.016992872,0.898759766,,,,
387,862,0.75,0.554175995,0.095323529,0.195824005,0.654676471,-0.073014879,0.038347041,0.428601281,,,,
388,865,-0.74,0.252317909,0.095352941,-0.992317909,-0.835352941,-0.073288373,0.984694833,0.697814536,,,,
389,866,0.05,-0.01818558,0.092970588,0.06818558,-0.042970588,-0.073198652,0.004649273,0.001846471,,,,
390,867,1.1,0.062745963,0.092382353,1.037254037,1.007617647,-0.073015247,1.075895937,1.015293323,,,,
391,868,0.81,0.142539065,0.093529412,0.667460935,0.716470588,-0.072706046,0.4455041,0.513330104,,,,
392,869,0.5,0.109215191,0.094882353,0.390784809,0.405117647,-0.07256231,0.152712767,0.164120308,,,,
393,872,0.59,0.136773601,0.098088235,0.453226399,0.491911765,-0.072360855,0.205414168,0.241977184,,,,
394,873,0.88,0.10270946,0.098117647,0.77729054,0.781882353,-0.072141519,0.604180584,0.611340014,,,,
395,874,0.22,0.140527046,0.098911765,0.079472954,0.121088235,-0.072033005,0.00631595,0.014662361,,,,
396,875,0.02,0.237859535,0.098676471,-0.217859535,-0.078676471,-0.07201189,0.047462777,0.006189987,,,,
397,876,-0.6,0.421168819,0.098323529,-1.021168819,-0.698323529,-0.072782744,1.042785757,0.487655752,,,,
398,880,-0.47,-0.062218591,0.094058824,-0.407781409,-0.564058824,-0.072371361,0.166285677,0.318162356,,,,
399,881,0,-0.286066868,0.095529412,0.286066868,-0.095529412,-0.072403232,0.081834253,0.009125869,,,,
400,882,0.27,0.459919445,0.092441176,-0.189919445,0.177558824,-0.072314526,0.036069396,0.031527136,,,,
401,883,-0.63,0.313263764,0.092735294,-0.943263764,-0.722735294,-0.072752385,0.889746528,0.522346305,,,,
402,886,-0.39,-0.091045106,0.086411765,-0.298954894,-0.476411765,-0.072385562,0.089374028,0.22696817,,,,
403,887,-0.08,-0.364602252,0.082205882,0.284602252,-0.162205882,-0.072383605,0.080998442,0.026310748,,,,
404,888,0.26,0.077989406,0.081441176,0.182010594,0.178558824,-0.072290138,0.033127856,0.031883253,,,,
405,889,-0.16,-0.021823031,0.080852941,-0.138176969,-0.240852941,-0.072124184,0.019092875,0.058010139,,,,
406,890,0.2,-0.093783728,0.080176471,0.293783728,0.119823529,-0.07215426,0.086308879,0.014357678,,,,
407,893,1.17,0.021151946,0.080735294,1.148848054,1.089264706,-0.072070901,1.319851851,1.186497599,,,,
408,894,1.14,0.421648832,0.083911765,0.718351168,1.056088235,-0.070772621,0.5160284,1.115322361,,,,
409,895,-0.32,0.389683587,0.087558824,-0.709683587,-0.407558824,-0.071221722,0.503650794,0.166104195,,,,
410,896,-0.28,-0.344501807,0.084764706,0.064501807,-0.364764706,-0.070895182,0.004160483,0.133053291,,,,
411,897,0.08,-0.2621134,0.081147059,0.3421134,-0.001147059,-0.071004401,0.117041578,1.32E-06,,,,
412,900,0.61,-0.05318739,0.082,0.66318739,0.528,-0.07113642,0.439817515,0.278784,,,,
413,901,-0.33,0.462216947,0.084617647,-0.792216947,-0.414617647,-0.071777138,0.627607691,0.171907793,,,,
414,902,-0.45,0.189435272,0.087029412,-0.639435272,-0.537029412,-0.071837967,0.408877467,0.288400589,,,,
415,903,0.03,0.008108838,0.087294118,0.021891162,-0.057294118,-0.071746124,0.000479223,0.003282616,,,,
416,904,-0.48,-0.199760643,0.090264706,-0.280239357,-0.570264706,-0.07119306,0.078534097,0.325201835,,,,
417,907,-0.15,-0.029242674,0.087941176,-0.120757326,-0.237941176,-0.071028036,0.014582332,0.056616003,,,,
418,908,-0.4,0.250862662,0.085382353,-0.650862662,-0.485382353,-0.071210948,0.423622205,0.235596029,,,,
419,909,-0.41,-0.631161875,0.083823529,0.221161875,-0.493823529,-0.070761325,0.048912575,0.243861678,,,,
420,910,1.12,-0.187164908,0.082941176,1.307164908,1.037058824,-0.071524501,1.708680096,1.075491003,,,,
421,911,0.91,0.345702465,0.085470588,0.564297535,0.824529412,-0.070727632,0.318431708,0.679848751,,,,
422,914,1.06,0.427594814,0.087647059,0.632405186,0.972352941,-0.069588155,0.39993632,0.945470242,,,,
423,916,0.91,0.373198952,0.090205882,0.536801048,0.819794118,-0.068765018,0.288155365,0.672062395,,,,
424,917,0.48,-0.042276762,0.089529412,0.522276762,0.390470588,-0.068853556,0.272773016,0.15246728,,,,
425,918,-0.44,0.130573151,0.087029412,-0.570573151,-0.527029412,-0.068802804,0.325553721,0.277760001,,,,
426,921,-0.43,-0.178872162,0.085088235,-0.251127838,-0.515088235,-0.068349261,0.063065191,0.26531589,,,,
427,922,-1.16,-0.070341878,0.082352941,-1.089658122,-1.242352941,-0.067435662,1.187354822,1.54344083,,,,
428,923,-0.55,-0.472329679,0.077764706,-0.077670321,-0.627764706,-0.066666312,0.006032679,0.394088526,,,,
429,924,-0.1,0.055200368,0.076676471,-0.155200368,-0.176676471,-0.066571993,0.024087154,0.031214575,,,,
430,925,-1.22,0.122570131,0.0765,-1.342570131,-1.2965,-0.066417104,1.802494557,1.68091225,,,,
431,928,-0.6,-0.43756147,0.070794118,-0.16243853,-0.670794118,-0.065590042,0.026386276,0.449964748,,,,
432,929,0.23,0.321236041,0.068764706,-0.091236041,0.161235294,-0.065481702,0.008324015,0.02599682,,,,
433,930,-0.3,-0.080357966,0.070705882,-0.219642034,-0.370705882,-0.065241886,0.048242623,0.137422851,,,,
434,931,0.89,-0.072944434,0.070147059,0.962944434,0.819852941,-0.065466747,0.927261983,0.672158845,,,,
435,932,1.13,0.32904421,0.072823529,0.80095579,1.057176471,-0.064460276,0.641530178,1.11762209,,,,
436,935,-0.08,0.224458078,0.077117647,-0.304458078,-0.157117647,-0.064490296,0.092694721,0.024685955,,,,
437,936,0.71,-0.134837064,0.077529412,0.844837064,0.632470588,-0.064850698,0.713749665,0.400019045,,,,
438,937,-0.21,0.023810394,0.081441176,-0.233810394,-0.291441176,-0.064715639,0.0546673,0.084937959,,,,
439,938,0.72,0.157846413,0.081411765,0.562153587,0.638588235,-0.064434139,0.316016656,0.407794934,,,,
440,939,-0.73,-0.098249776,0.083,-0.631750224,-0.813,-0.063847541,0.399108345,0.660969,,,,
441,942,1.42,0.231499377,0.079882353,1.188500623,1.340117647,-0.062903174,1.41253373,1.795915308,,,,
