,Date,actural_return,historic_mean,predicted_return,f_err,r_err,RMSE_diff,se_lm,se_mean,,
2635,16477,-0.09,0.59864254,0.043833333,-0.68864254,-0.133833333,-0.136489488,0.474228548,0.017911361,,
2636,16478,-0.11,-0.336958159,0.040416667,0.226958159,-0.150416667,-0.136466977,0.051510006,0.022625174,,
2637,16479,0.86,0.279658397,0.038861111,0.580341603,0.821138889,-0.136389595,0.336796376,0.674269075,,
2638,16483,-0.58,-0.545070372,0.041583333,-0.034929628,-0.621583333,-0.136309874,0.001220079,0.38636584,,
2639,16484,0.11,-0.505845492,0.042555556,0.615845492,0.067444444,-0.136331584,0.37926567,0.004548753,,
2640,16485,0.24,-1.012135056,0.042944444,1.252135056,0.197055556,-0.136499425,1.567842197,0.038830892,,
2641,16486,0.36,-0.450632033,0.045583333,0.810632033,0.314416667,-0.136543186,0.657124293,0.09885784,,
2642,16489,0.21,-0.049368887,0.046138889,0.259368887,0.163861111,-0.13652213,0.06727222,0.026850464,,
2643,16490,0.64,0.902885893,0.044083333,-0.262885893,0.595916667,-0.136455466,0.069108993,0.355116674,,
2644,16491,0.06,-0.34232292,0.049111111,0.40232292,0.010888889,-0.136450178,0.161863732,0.000118568,,
2645,16492,0.3,0.243437887,0.051083333,0.056562113,0.248916667,-0.136416137,0.003199273,0.061959507,,
2646,16493,-0.35,0.514359877,0.052472222,-0.864359877,-0.402472222,-0.136462491,0.747117997,0.16198389,,
2647,16496,-0.23,0.428325136,0.050666667,-0.658325136,-0.280666667,-0.136480666,0.433391985,0.078773778,,
2648,16497,0.8,-0.381637465,0.052083333,1.181637465,0.747916667,-0.136553819,1.396267099,0.55937934,,
2649,16498,0.32,-0.158877152,0.052944444,0.478877152,0.267055556,-0.136547152,0.229323327,0.07131867,,
2650,16499,-1.56,0.299354983,0.056333333,-1.859354983,-1.616333333,-0.136594981,3.457200953,2.612533444,,
2651,16500,0.63,0.53727781,0.047888889,0.09272219,0.582111111,-0.136523063,0.008597404,0.338853346,,
2652,16503,0.46,-0.433877543,0.047583333,0.893877543,0.412416667,-0.136574773,0.799017062,0.170087507,,
2653,16504,0.34,0.470733911,0.048444444,-0.130733911,0.291555556,-0.136539348,0.017091355,0.085004642,,
2654,16505,0.88,0.916110175,0.046694444,-0.036110175,0.833305556,-0.13641704,0.001303945,0.694398149,,
2655,16506,-0.27,-1.083065055,0.051305556,0.813065055,-0.321305556,-0.13646061,0.661074784,0.10323726,,
2656,16507,-0.6,0.627046806,0.051222222,-1.227046806,-0.651222222,-0.136566308,1.505643865,0.424090383,,
2657,16510,0.73,0.05847407,0.050555556,0.67152593,0.679444444,-0.136533356,0.450947075,0.461644753,,
2658,16511,-0.98,0.211662218,0.055638889,-1.191662218,-1.035638889,-0.136537906,1.420058843,1.072547908,,
2659,16512,-1.67,-0.020934557,0.0535,-1.649065443,-1.7235,-0.136442594,2.719416837,2.97045225,,
2660,16513,0.79,0.514397264,0.044222222,0.275602736,0.745777778,-0.136349183,0.075956868,0.556184494,,
2661,16514,0.61,-0.684935377,0.04425,1.294935377,0.56575,-0.136490848,1.67685763,0.320073063,,
2662,16517,-1.33,0.156782303,0.047444444,-1.486782303,-1.377444444,-0.136480553,2.210521615,1.897353198,,
2663,16518,-0.67,-0.022501618,0.042194444,-0.647498382,-0.712194444,-0.136437356,0.419254155,0.507220927,,
2664,16519,0.41,0.360165168,0.038888889,0.049834832,0.371111111,-0.136392924,0.00248351,0.137723457,,
2665,16520,0.89,-0.278542829,0.04075,1.168542829,0.84925,-0.136439427,1.365492343,0.721225563,,
2666,16521,0.01,0.133328559,0.041944444,-0.123328559,-0.031944444,-0.136415612,0.015209934,0.001020448,,
2667,16524,-0.31,-0.218258133,0.044277778,-0.091741867,-0.354277778,-0.136373669,0.00841657,0.125512744,,
2668,16525,-0.07,-0.601371478,0.041666667,0.531371478,-0.111666667,-0.13638198,0.282355648,0.012469444,,
2669,16526,0.68,-0.354180413,0.042888889,1.034180413,0.637111111,-0.13643491,1.069529126,0.405910568,,
2670,16527,-0.02,-0.400005136,0.04125,0.380005136,-0.06125,-0.136427035,0.144403904,0.003751563,,
2671,16531,1.26,-0.246338362,0.0415,1.506338362,1.2185,-0.136481394,2.26905526,1.48474225,,
2672,16532,-0.23,0.570378837,0.048305556,-0.800378837,-0.278305556,-0.136525794,0.640606283,0.077453982,,
2673,16533,-0.26,-0.754522078,0.050944444,0.494522078,-0.310944444,-0.136517641,0.244552086,0.096686448,,
2674,16534,0.11,0.007765975,0.052111111,0.102234025,0.057888889,-0.136492963,0.010451796,0.003351123,,
2675,16535,0.41,0.483583406,0.051416667,-0.073583406,0.358583333,-0.136450307,0.005414518,0.128582007,,
2676,16538,-1.02,0.413592383,0.049138889,-1.433592383,-1.069138889,-0.136525031,2.055187121,1.143057964,,
2677,16539,0.64,0.155861358,0.046111111,0.484138642,0.593888889,-0.136480152,0.234390224,0.352704012,,
2678,16540,0.71,0.29889783,0.046638889,0.41110217,0.663361111,-0.136414976,0.169004994,0.440047964,,
2679,16541,-0.58,-0.584180945,0.0505,0.004180945,-0.6305,-0.136334468,1.75E-05,0.39753025,,
2680,16542,-0.13,-0.222750239,0.042972222,0.092750239,-0.172972222,-0.136305969,0.008602607,0.02991939,,
2681,16545,0.39,-0.447958115,0.039361111,0.837958115,0.350638889,-0.136351792,0.702173803,0.12294763,,
2682,16546,0.97,0.391610638,0.039222222,0.578389362,0.930777778,-0.136248521,0.334534255,0.866347272,,
2683,16547,-0.78,0.308957127,0.042805556,-1.088957127,-0.822805556,-0.136278452,1.185827625,0.677008982,,
2684,16548,0.82,0.386749648,0.0395,0.433250352,0.7805,-0.136192382,0.187705868,0.60918025,,
2685,16549,-0.66,0.485105883,0.041,-1.145105883,-0.701,-0.136263733,1.311267482,0.491401,,
2686,16552,-0.12,0.412256624,0.038222222,-0.532256624,-0.158222222,-0.136270472,0.283297114,0.025034272,,
2687,16553,0.99,0.11866148,0.038944444,0.87133852,0.951055556,-0.136215389,0.759230816,0.90450667,,
2688,16554,0.12,-0.491229836,0.039583333,0.611229836,0.080416667,-0.136236038,0.373601912,0.00646684,,
2689,16555,0.64,0.496209558,0.039611111,0.143790442,0.600388889,-0.136163496,0.020675691,0.360466818,,
2690,16556,-0.69,-0.526837368,0.037972222,-0.163162632,-0.727972222,-0.136068324,0.026622044,0.529943556,,
2691,16559,0.43,-0.444662269,0.035027778,0.874662269,0.394972222,-0.136117441,0.765034084,0.156003056,,
2692,16560,0.21,0.247059175,0.037277778,-0.037059175,0.172722222,-0.13608821,0.001373382,0.029832966,,
2693,16561,0.77,0.701432906,0.036805556,0.068567094,0.733194444,-0.135989324,0.004701446,0.537574093,,
2694,16562,-1.06,0.153280185,0.041777778,-1.213280185,-1.101777778,-0.135981052,1.472048806,1.213914272,,
2695,16563,0.8,-0.460657057,0.03225,1.260657057,0.76775,-0.13607362,1.589256214,0.589440063,,
2696,16566,0.07,-0.219291217,0.028222222,0.289291217,0.041777778,-0.136058623,0.083689409,0.001745383,,
2697,16567,-0.99,0.016648541,0.027916667,-1.006648541,-1.017916667,-0.136017411,1.013341285,1.03615434,,
2698,16568,-0.12,0.615405297,0.026166667,-0.735405297,-0.146166667,-0.136056966,0.54082095,0.021364694,,
2699,16569,-1.18,-0.282389968,0.024972222,-0.897610032,-1.204972222,-0.135932481,0.805703769,1.451958056,,
2700,16570,-2.12,-0.190897391,0.018555556,-1.929102609,-2.138555556,-0.135742886,3.721436876,4.573419864,,
2701,16573,-0.2,-0.198003381,0.013138889,-0.001996619,-0.213138889,-0.1357115,3.99E-06,0.045428186,,
2702,16574,-0.18,-0.791330218,0.020111111,0.611330218,-0.200111111,-0.135727606,0.373724635,0.040044457,,
2703,16575,-0.41,-0.325926253,0.023388889,-0.084073747,-0.433388889,-0.135677526,0.007068395,0.187825929,,
2704,16576,-1.27,0.144202038,0.0175,-1.414202038,-1.2875,-0.135674303,1.999967403,1.65765625,,
2705,16577,0.12,0.113561263,0.018166667,0.006438737,0.101833333,-0.135647801,4.15E-05,0.010370028,,
2706,16581,-1.4,0.070261848,0.013083333,-1.470261848,-1.413083333,-0.135618149,2.161669902,1.996804507,,
2707,16582,-0.09,-0.046614454,0.011,-0.043385546,-0.101,-0.135591929,0.001882306,0.010201,,
2708,16583,1.33,-0.042738327,0.019138889,1.372738327,1.310861111,-0.135565971,1.884410515,1.718356853,,
2709,16584,1.02,0.68850395,0.019888889,0.33149605,1.000111111,-0.135417218,0.109889631,1.000222235,,
2710,16587,0.63,0.502845709,0.025222222,0.127154291,0.604777778,-0.135344001,0.016168214,0.36575616,,
2711,16588,-0.41,0.138027112,0.024583333,-0.548027112,-0.434583333,-0.135330571,0.300333716,0.188862674,,
2712,16589,0.23,0.367586335,0.021194444,-0.137586335,0.208805556,-0.135301993,0.018929999,0.04359976,,
2713,16590,-0.34,0.226856284,0.019638889,-0.566856284,-0.359638889,-0.135299374,0.321326046,0.12934013,,
2714,16591,-0.94,-0.254703344,0.017111111,-0.685296656,-0.957111111,-0.135207266,0.469631507,0.916061679,,
2715,16594,-0.45,0.035461931,0.012972222,-0.485461931,-0.462972222,-0.135182331,0.235673286,0.214343279,,
2716,16595,-0.43,-0.142446906,0.010055556,-0.287553094,-0.440055556,-0.135141179,0.082686782,0.193648892,,
2717,16596,0.31,-0.518852977,0.005638889,0.828852977,0.304361111,-0.135189215,0.686997258,0.092635686,,
2718,16597,-1.38,-0.119684336,0.003916667,-1.260315664,-1.383916667,-0.135099587,1.588395573,1.91522534,,
2719,16598,-1.24,0.325647095,0.002,-1.565647095,-1.242,-0.13516856,2.451250825,1.542564,,
2720,16601,0.1,0.314556699,-0.004444444,-0.214556699,0.104444444,-0.135147947,0.046034577,0.010908642,,
2721,16602,0.66,0.246928664,-0.005138889,0.413071336,0.665138889,-0.13508373,0.170627929,0.442409742,,
2722,16603,1.06,-0.020560196,-0.005361111,1.080560196,1.065361111,-0.135048747,1.167610338,1.134994297,,
2723,16604,-0.56,0.248132877,-0.001777778,-0.808132877,-0.558222222,-0.135062527,0.653078747,0.311612049,,
2724,16605,-1.23,0.512904845,-0.004888889,-1.742904845,-1.225111111,-0.135210065,3.037717297,1.500897235,,
2725,16608,-0.83,-0.044806156,-0.010083333,-0.785193844,-0.819916667,-0.135169895,0.616529373,0.67226334,,
2726,16609,0.71,0.63096415,-0.010444444,0.07903585,0.720444444,-0.135074851,0.006246666,0.519040198,,
2727,16610,0.32,0.057315581,-0.006916667,0.262684419,0.326916667,-0.135044037,0.069003104,0.106874507,,
2728,16611,0.14,0.502167375,-0.013222222,-0.362167375,0.153222222,-0.135032371,0.131165207,0.023477049,,
2729,16612,1.33,0.334007529,-0.014333333,0.995992471,1.344333333,-0.134883736,0.992001003,1.807232111,,
2730,16615,-1.48,0.631701436,-0.009583333,-2.111701436,-1.470416667,-0.135117246,4.459282954,2.162125174,,
2731,16616,0.4,-0.407563323,-0.012666667,0.807563323,0.412666667,-0.13515019,0.652158521,0.170293778,,
2732,16617,-0.46,-0.856787795,-0.010111111,0.396787795,-0.449888889,-0.135117339,0.157440554,0.202400012,,
2733,16618,0.64,0.185183207,-0.007611111,0.454816793,0.647611111,-0.135060996,0.206858315,0.419400151,,
2734,16622,0.58,0.079626304,-0.007972222,0.500373696,0.587972222,-0.135020142,0.250373835,0.345711334,,
2735,16623,-1.13,-0.525681659,-0.002361111,-0.604318341,-1.127638889,-0.134867146,0.365200657,1.271569464,,
2736,16624,-0.08,0.781866218,-0.006388889,-0.861866218,-0.073611111,-0.134933868,0.742813378,0.005418596,,
2737,16625,-2.84,-0.22594053,-0.009194444,-2.61405947,-2.830805556,-0.134662983,6.833306913,8.013460093,,
2738,16626,-1.03,-0.597363193,-0.022,-0.432636807,-1.008,-0.13452306,0.187174607,1.016064,,
2739,16629,-3.6,-0.566788198,-0.024583333,-3.033211802,-3.575416667,-0.133896383,9.200373833,12.78360434,,
2740,16630,-0.32,-0.397710488,-0.034944444,0.077710488,-0.285055556,-0.133861636,0.00603892,0.08125667,,
2741,16631,2.47,0.37360206,-0.034111111,2.09639794,2.504111111,-0.133527885,4.394884325,6.270572457,,
2742,16632,1.76,-0.276691551,-0.023277778,2.036691551,1.783277778,-0.133584071,4.148112472,3.180079633,,
2743,16633,0.68,-0.033638151,-0.017416667,0.713638151,0.697416667,-0.133556563,0.50927941,0.486390007,,
2744,16636,0.06,-0.373867783,-0.009555556,0.433867783,0.069555556,-0.133554825,0.188241253,0.004837975,,
2745,16637,-2.25,-0.052330989,-0.007527778,-2.197669011,-2.242472222,-0.133444119,4.829749083,5.028681667,,
2746,16638,0.49,-0.498653646,-0.013527778,0.988653646,0.503527778,-0.133506072,0.977436032,0.253540223,,
2747,16639,0.68,0.728900016,-0.016861111,-0.048900016,0.696861111,-0.133416164,0.002391212,0.485615408,,
2748,16640,-0.72,0.164917258,-0.019944444,-0.884917258,-0.700055556,-0.133422027,0.783078553,0.490077781,,
2749,16643,2.01,-0.164246111,-0.021611111,2.174246111,2.031611111,-0.133421111,4.727346153,4.127443707,,
2750,16644,-1.32,-1.083997023,-0.012,-0.236002977,-1.308,-0.133171804,0.055697405,1.710864,,
2751,16645,0.47,-0.772754805,-0.009305556,1.242754805,0.479305556,-0.133306849,1.544439506,0.229733816,,
2752,16646,0.04,-0.262846091,-0.003944444,0.302846091,0.043944444,-0.133293668,0.091715755,0.001931114,,
2753,16647,-0.17,-0.193650583,-0.004416667,0.023650583,-0.165583333,-0.133265812,0.00055935,0.02741784,,
2754,16650,0.56,-0.322844503,-0.009972222,0.882844503,0.569972222,-0.133293632,0.779414416,0.324868334,,
2755,16651,0.76,-0.341740178,0.000722222,1.101740178,0.759277778,-0.133340869,1.213831419,0.576502744,,
2756,16652,0.53,0.609586585,0.006722222,-0.079586585,0.523277778,-0.133280387,0.006334025,0.273819633,,
2757,16653,-0.43,0.181927926,0.008055556,-0.611927926,-0.438055556,-0.133276338,0.374455786,0.19189267,,
2758,16654,-0.6,0.072837572,0.007138889,-0.672837572,-0.607138889,-0.133258012,0.452710398,0.36861763,,
2759,16657,-1.37,1.104397179,0.001555556,-2.474397179,-1.371555556,-0.133732596,6.122641399,1.881164642,,
2760,16658,-0.39,0.783175182,-0.004166667,-1.173175182,-0.385833333,-0.13385747,1.376340008,0.148867361,,
2761,16659,-0.09,-1.166701299,-0.006916667,1.076701299,-0.083083333,-0.133974801,1.159285688,0.00690284,,
2762,16660,-1.03,-0.019577463,-0.010194444,-1.010422537,-1.019805556,-0.13393542,1.020953704,1.040003371,,
2763,16661,-2.62,-0.63666808,-0.009694444,-1.98333192,-2.610305556,-0.133473828,3.933605506,6.813695093,,
2764,16664,-1.03,0.360997954,-0.016611111,-1.390997954,-1.013388889,-0.1335486,1.934875309,1.02695704,,
2765,16665,1.62,-0.153841879,-0.014,1.773841879,1.634,-0.133550277,3.146515011,2.669956,,
2766,16666,-1.44,-0.141791198,-0.006416667,-1.298208802,-1.433583333,-0.133455633,1.685346094,2.055161174,,
2767,16667,1.81,0.404300399,-0.010805556,1.405699601,1.820805556,-0.133226771,1.975991367,3.315332871,,
2768,16668,2.24,0.113480258,-0.006972222,2.126519742,2.246972222,-0.133076625,4.522086212,5.048884167,,
2769,16671,0.32,0.797625707,0.001111111,-0.477625707,0.318888889,-0.133066851,0.228126316,0.101690123,,
2770,16672,1.1,0.881492885,0.003027778,0.218507115,1.096972222,-0.132886603,0.047745359,1.203348056,,
2771,16673,0.79,-0.10686597,0.0065,0.89686597,0.7835,-0.132878503,0.804368568,0.61387225,,
2772,16674,0.12,-1.18843024,0.01375,1.30843024,0.10625,-0.133062681,1.711989693,0.011289063,,
2773,16675,-0.84,-0.591603795,0.020277778,-0.248396205,-0.860277778,-0.13294663,0.061700674,0.740077855,,
2774,16678,-0.6,-0.503168584,0.020527778,-0.096831416,-0.620527778,-0.132871999,0.009376323,0.385054723,,
2775,16679,-0.68,0.97565092,0.017222222,-1.65565092,-0.697222222,-0.133118125,2.74117997,0.486118827,,
2776,16680,1.12,-0.532713777,0.0085,1.652713777,1.1115,-0.133262127,2.731462829,1.23543225,,
2777,16681,0.11,0.150196358,0.013416667,-0.040196358,0.096583333,-0.133237074,0.001615747,0.00932834,,
2778,16682,0.42,0.152902476,0.017111111,0.267097524,0.402888889,-0.133199993,0.071341088,0.162319457,,
2779,16686,-0.01,-1.249299968,0.018,1.239299968,-0.028,-0.133363667,1.535864412,0.000784,,
2780,16687,-1.84,0.575645102,0.015166667,-2.415645102,-1.855166667,-0.13359022,5.835341259,3.441643361,,
2781,16688,1.71,-0.034949822,0.006277778,1.744949822,1.703722222,-0.1335482,3.044849882,2.90266941,,
2782,16689,2.03,-0.07375295,0.013055556,2.10375295,2.016944444,-0.133518342,4.425776475,4.068064892,,
2783,16692,-1.07,0.12991164,0.017277778,-1.19991164,-1.087277778,-0.133511403,1.439787944,1.182172966,,
2784,16693,-1.62,-0.614903353,0.011583333,-1.005096647,-1.631583333,-0.133253607,1.010219269,2.662064174,,
2785,16694,2.36,-0.321672832,0.00375,2.681672832,2.35625,-0.133362187,7.191369179,5.551914063,,
2786,16695,-0.99,-0.769771017,0.006388889,-0.220228983,-0.996388889,-0.133211155,0.048500805,0.992790818,,
2787,16696,0.38,0.342188071,0.005138889,0.037811929,0.374861111,-0.133168607,0.001429742,0.140520853,,
2788,16699,2.35,0.658399922,0.004944444,1.691600078,2.345055556,-0.132756995,2.861510823,5.499285559,,
2789,16700,1.28,1.423445666,0.013583333,-0.143445666,1.266416667,-0.132521098,0.020576659,1.603811174,,
2790,16701,0.21,0.581311163,0.018861111,-0.371311163,0.191138889,-0.132509242,0.13787198,0.036534075,,
2791,16702,-0.56,-0.06457572,0.020666667,-0.49542428,-0.580666667,-0.132470279,0.245445217,0.337173778,,
2792,16703,0.97,0.398427212,0.019138889,0.571572788,0.950861111,-0.132365412,0.326695452,0.904136853,,
2793,16706,-0.52,0.749175815,0.016611111,-1.269175815,-0.536611111,-0.132499178,1.61080725,0.287951485,,
2794,16707,-0.9,0.807947211,0.012555556,-1.707947211,-0.912555556,-0.132718904,2.917083676,0.832757642,,
2795,16708,-0.92,-0.262117081,0.009166667,-0.657882919,-0.929166667,-0.13263242,0.432809935,0.863350694,,
2796,16709,-1.54,-0.687076258,0.006194444,-0.852923742,-1.546194444,-0.132377793,0.72747891,2.39071726,,
2797,16710,-1.83,-0.054151657,0.001555556,-1.775848343,-1.831555556,-0.132289432,3.153637338,3.354595753,,
2798,16713,0.56,-1.287192488,-0.001833333,1.847192488,0.561833333,-0.132638048,3.412120086,0.315656694,,
2799,16714,-0.29,0.225839922,-0.002194444,-0.515839922,-0.287805556,-0.132635604,0.266090825,0.082832038,,
2800,16715,0.57,-0.580836964,-0.005416667,1.150836964,0.575416667,-0.132728498,1.324425717,0.33110434,,
2801,16716,0.07,-1.244056143,-0.005805556,1.314056143,0.075805556,-0.132913557,1.726743548,0.005746482,,
2802,16717,-0.4,-0.415507263,-0.006611111,0.015507263,-0.393388889,-0.132869229,0.000240475,0.154754818,,
2803,16720,-0.08,-0.126653096,-0.006638889,0.046653096,-0.073361111,-0.132845072,0.002176511,0.005381853,,
2804,16721,0.59,-0.1574346,-0.006805556,0.7474346,0.596805556,-0.132841646,0.558658481,0.356176871,,
2805,16722,0.93,0.399238804,-0.005388889,0.530761196,0.935388889,-0.132735511,0.281707448,0.874952373,,
2806,16723,0.58,-0.108147362,8.33E-05,0.688147362,0.579916667,-0.132724447,0.473546792,0.33630334,,
2807,16724,0.09,0.275351201,0.001027778,-0.185351201,0.088972222,-0.132703912,0.034355068,0.007916056,,
2808,16727,0.47,0.612117536,-0.000138889,-0.142117536,0.470138889,-0.132653289,0.020197394,0.221030575,,
2809,16728,-0.29,0.352524896,-0.001722222,-0.642524896,-0.288277778,-0.13266862,0.412838243,0.083104077,,
2810,16729,-2.01,0.607098992,-0.003972222,-2.617098992,-2.006027778,-0.132938675,6.849207133,4.024147445,,
2811,16730,0.75,-0.368277693,-0.013333333,1.118277693,0.763333333,-0.132988839,1.250544998,0.582677778,,
2812,16731,-2.11,-0.878014835,-0.010861111,-1.231985165,-2.099138889,-0.13256277,1.517787447,4.406384075,,
2813,16734,0.2,-0.076642427,-0.018666667,0.276642427,0.218666667,-0.132542105,0.076531032,0.047815111,,
2814,16735,-1.49,1.119980788,-0.013138889,-2.609980788,-1.476861111,-0.133052237,6.811999716,2.181118742,,
2815,16736,0.52,-0.56872073,-0.010805556,1.08872073,0.530805556,-0.133134398,1.185312828,0.281754538,,
2816,16737,-2.43,0.264209644,-0.008833333,-2.694209644,-2.421166667,-0.133208933,7.258765606,5.862048028,,
2817,16738,-1.31,0.078486575,-0.014388889,-1.388486575,-1.295611111,-0.133195196,1.927894969,1.678608151,,
2818,16741,0.57,-0.285920444,-0.018722222,0.855920444,0.588722222,-0.133213976,0.732599806,0.346593855,,
2819,16742,1.04,0.4572519,-0.018027778,0.5827481,1.058027778,-0.133082813,0.339595348,1.119422779,,
2820,16743,-0.28,-0.0688973,-0.012694444,-0.2111027,-0.267305556,-0.133055113,0.04456435,0.07145226,,
2821,16744,-0.94,1.766057701,-0.014194444,-2.706057701,-0.925805556,-0.133800754,7.32274828,0.857115927,,
2822,16745,0.1,1.003605425,-0.012583333,-0.903605425,0.112583333,-0.133873757,0.816502764,0.012675007,,
2823,16748,1.09,-0.383750887,-0.016,1.473750887,1.106,-0.133949568,2.171941676,1.223236,,
2824,16749,1.41,-0.522457529,-0.012916667,1.932457529,1.422916667,-0.134107277,3.734392101,2.02469184,,
2825,16750,0.55,-0.764591479,-0.012111111,1.314591479,0.562111111,-0.134249705,1.728150758,0.315968901,,
2826,16751,-0.84,1.434350298,-0.008972222,-2.274350298,-0.831027778,-0.134756846,5.172669278,0.690607167,,
2827,16752,0.57,-0.667648783,-0.012527778,1.237648783,0.582527778,-0.134872295,1.53177451,0.339338612,,
2828,16755,-0.16,-0.745952966,-0.008388889,0.585952966,-0.151611111,-0.134886685,0.343340879,0.022985929,,
2829,16756,-1.03,0.549646748,-0.007222222,-1.579646748,-1.022777778,-0.135024326,2.495283847,1.046074383,,
2830,16757,-0.79,0.256770847,-0.01075,-1.046770847,-0.77925,-0.135051786,1.095729205,0.607230563,,
2831,16758,-0.56,-0.227094457,-0.015861111,-0.332905543,-0.544138889,-0.13500208,0.110826101,0.29608713,,
2832,16759,-1.46,-0.014694789,-0.011722222,-1.445305211,-1.448277778,-0.134951745,2.088907152,2.097508522,,
2833,16762,-3.21,-0.150574427,-0.011472222,-3.059425573,-3.198527778,-0.134699519,9.360084838,10.23057995,,
2834,16763,-1.39,-0.074626615,-0.022666667,-1.315373385,-1.367333333,-0.134636435,1.730207143,1.869600444,,
2835,16764,-0.38,0.29273274,-0.025416667,-0.67273274,-0.354583333,-0.134650361,0.45256934,0.12572934,,
2836,16766,1.49,0.082073673,-0.026333333,1.407926327,1.516333333,-0.134560849,1.982256543,2.299266778,,
2837,16769,-2.75,-0.040869058,-0.019277778,-2.709130942,-2.730722222,-0.134433159,7.339390463,7.456843855,,
2838,16770,2.24,0.658647039,-0.028305556,1.581352961,2.268305556,-0.13403096,2.500677187,5.145210093,,
2839,16771,-1.94,-0.102860092,-0.025222222,-1.837139908,-1.914777778,-0.133928529,3.375083041,3.666373938,,
2840,16772,-0.46,-0.807429178,-0.027916667,0.347429178,-0.432083333,-0.133894815,0.120707034,0.186696007,,
2841,16773,-1.02,0.59393806,-0.030694444,-1.61393806,-0.989305556,-0.134054033,2.604796061,0.978725482,,
2842,16776,0.05,-1.059430386,-0.035333333,1.109430386,0.085333333,-0.134176674,1.230835781,0.007281778,,
2843,16777,2.38,0.300669018,-0.03325,2.079330982,2.41325,-0.133903984,4.323617332,5.823775563,,
2844,16778,-1.66,-0.220942525,-0.03025,-1.439057475,-1.62975,-0.133778768,2.070886417,2.656085063,,
2845,16779,1.47,0.401831459,-0.035722222,1.068168541,1.505722222,-0.133593672,1.140984033,2.26719941,,
2846,16780,-0.99,-0.274996608,-0.030833333,-0.715003392,-0.959166667,-0.133510418,0.511229851,0.920000694,,
2847,16783,-1.59,0.47194288,-0.034833333,-2.06194288,-1.555166667,-0.133676954,4.251608442,2.418543361,,
2848,16784,2.05,-0.509138181,-0.039222222,2.559138181,2.089222222,-0.133862012,6.549188228,4.364849494,,
2849,16785,-0.27,-1.143261896,-0.033861111,0.873261896,-0.236138889,-0.133922135,0.762586339,0.055761575,,
2850,16786,-2.07,-0.589612807,-0.037555556,-1.480387193,-2.032444444,-0.133618231,2.191546242,4.13083042,,
2851,16787,0.99,1.105602654,-0.042694444,-0.115602654,1.032694444,-0.133456609,0.013363974,1.066457816,,
2852,16790,0.84,-0.54951465,-0.039444444,1.38951465,0.879444444,-0.133561906,1.930750963,0.773422531,,
2853,16791,-3.6,0.356668446,-0.040083333,-3.956668446,-3.559916667,-0.133742887,15.65522519,12.67300667,,
2854,16792,-2.64,0.580163675,-0.052638889,-3.220163675,-2.587361111,-0.134076837,10.36945409,6.694437519,,
2855,16793,-1.42,0.004935498,-0.057861111,-1.424935498,-1.362138889,-0.134052094,2.030441174,1.855422353,,
2856,16797,-0.06,-0.249739133,-0.062388889,0.189739133,0.002388889,-0.134032899,0.036000939,5.71E-06,,
2857,16798,-0.57,0.232293096,-0.063027778,-0.802293096,-0.506972222,-0.134052305,0.643674212,0.257020834,,
2858,16799,1.91,0.186779948,-0.068638889,1.723220052,1.978638889,-0.133870123,2.969487347,3.915011853,,
2859,16800,3.47,-0.449745131,-0.060916667,3.919745131,3.530916667,-0.134042569,15.36440189,12.46737251,,
2860,16804,1.91,-0.350673666,-0.053777778,2.260673666,1.963777778,-0.134122076,5.110645422,3.85642316,,
2861,16805,0.17,0.656171141,-0.0495,-0.486171141,0.2195,-0.134120353,0.236362378,0.04818025,,
2862,16806,1.4,-0.005929773,-0.047972222,1.405929773,1.447972222,-0.134057893,1.976638527,2.096623556,,
2863,16807,0.85,1.163951991,-0.040166667,-0.313951991,0.890166667,-0.133942966,0.098565853,0.792396694,,
2864,16808,-0.61,-0.458512529,-0.037416667,-0.151487471,-0.572583333,-0.133879616,0.022948454,0.327851674,,
2865,16811,1.01,-0.08115721,-0.039694444,1.09115721,1.049694444,-0.133853737,1.190624056,1.101858427,,
2866,16812,0.45,-0.386281346,-0.037833333,0.836281346,0.487833333,-0.133882158,0.69936649,0.237981361,,
2867,16813,1.14,2.032059302,-0.033666667,-0.892059302,1.173666667,-0.133773737,0.795769798,1.377493444,,
2868,16814,-0.1,1.496726977,-0.025777778,-1.596726977,-0.074222222,-0.134051167,2.549537038,0.005508938,,
2869,16815,2.49,-0.149263826,-0.023805556,2.639263826,2.513805556,-0.134029545,6.965713545,6.319218371,,
2870,16819,0.69,0.752787637,-0.018333333,-0.062787637,0.708333333,-0.133941469,0.003942287,0.501736111,,
2871,16820,0.91,-0.727540193,-0.010916667,1.637540193,0.920916667,-0.134124646,2.681537884,0.848087507,,
2872,16821,0.51,0.015813905,-0.01175,0.494186095,0.52175,-0.134094772,0.244219897,0.272223063,,
2873,16822,1.83,-0.373222926,-0.010861111,2.203222926,1.840861111,-0.134204356,4.854191262,3.38876963,,
2874,16825,-2.28,-0.504473774,-0.003972222,-1.775526226,-2.276027778,-0.133880737,3.15249338,5.180302445,,
2875,16826,0.72,0.402986542,-0.005333333,0.317013458,0.725333333,-0.133801072,0.100497532,0.526108444,,
2876,16827,-0.96,0.146389626,-0.006805556,-1.106389626,-0.953194444,-0.133804318,1.224098004,0.908579649,,
2877,16828,1.86,0.405635439,-0.0105,1.454364561,1.8705,-0.133576889,2.115176276,3.49877025,,
2878,16829,0.09,0.634665529,-0.002,-0.544665529,0.092,-0.133587537,0.296660539,0.008464,,
